,protein,ligand,predicted_affinity
0,/home/zdy/Project2/data/case/HIV-1-Protease/1hpv_clean.pdb,/home/zdy/Project2/data/case/HIV-1-Protease/mol2/ZINC000408561896.mol2,5.229588747024536
