,protein,ligand,predicted_affinity
0,/home/zdy/Project2/data/case/HIV-1-Protease/1hpv_clean.pdb,/home/zdy/Project2/data/case/HIV-1-Protease/mol2/ZINC000408561897.mol2,5.386376976966858
